,Company,TypeName,Ram,OpSys,Weight,Price,TouchScreen,IPS,PPI,CPU_name,HDD,SSD,Gpu brand
1218,Lenovo,Gaming,8,Windows,2.6,813.26592,0,1,141.21199808219862,Intel Core i7,1000,128,Nvidia
1219,Acer,2 in 1 Convertible,8,Windows,1.2,734.62464,1,1,157.3505121487356,Intel Core i7,0,256,Intel
1220,Lenovo,Notebook,8,Windows,2.3,977.58144,0,1,141.21199808219862,Intel Core i7,0,256,Intel
1221,MSI,Gaming,8,Windows,2.2,943.7656896,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia
1222,HP,Notebook,6,Windows,2.1,338.22144,0,0,141.21199808219862,AMD Processor,1000,0,AMD
1223,Dell,Ultrabook,8,Windows,1.26,1095.4602432,1,0,176.23257360658386,Intel Core i5,0,256,Intel
1224,Dell,2 in 1 Convertible,4,Windows,2.08,325.43424,1,0,146.86047800548656,Intel Core i3,500,0,Intel
1225,Asus,Notebook,4,Windows,2.65,197.56224,0,0,100.45466986113651,Other Intel Processor,1000,0,Intel
1226,Dell,Ultrabook,8,Windows,1.29,944.33472,1,0,276.053530085501,Intel Core i7,0,256,Intel
1227,Dell,Notebook,4,Other,2.18,333.6564096,0,0,100.45466986113651,Intel Core i5,1000,0,Intel
1228,Lenovo,Gaming,16,Windows,2.6,657.9014400000001,1,1,141.21199808219862,Intel Core i7,1000,128,Nvidia
1229,MSI,Gaming,8,Windows,2.2,734.62464,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia
1230,Lenovo,Netbook,16,Windows,1.3,1054.944,1,1,176.23257360658386,Intel Core i7,0,512,Intel
1231,Razer,Gaming,16,Windows,1.95,2237.12064,0,0,157.3505121487356,Intel Core i7,0,1000,Nvidia
1232,Dell,Notebook,8,Windows,2.3,299.8662336,1,0,100.45466986113651,Intel Core i3,1000,0,Intel
1233,MSI,Gaming,16,Windows,2.7,1021.69728,0,0,127.33567457123111,Intel Core i7,1000,256,Nvidia
1234,Apple,Ultrabook,4,Mac,1.08,613.1462399999999,0,0,135.0942111925629,Intel Core i5,0,0,Intel
1235,HP,Notebook,4,Windows,2.1,305.61408,0,0,141.21199808219862,Intel Core i3,1000,0,Intel
1236,HP,Ultrabook,8,Windows,1.54,1405.4347584000002,0,0,209.8006828649808,Intel Core i7,0,256,Intel
1237,Dell,Notebook,4,Windows,2.24,471.20832,0,0,100.45466986113651,Intel Core i5,500,0,Intel
1238,MSI,Gaming,8,Windows,2.3,747.41184,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia
1239,Lenovo,Notebook,16,Windows,1.4,958.40064,0,1,165.6321180513006,Intel Core i7,0,512,Intel
1240,Lenovo,Notebook,6,Windows,2.2,382.0623552,0,0,141.21199808219862,AMD Processor,0,256,AMD
1241,Asus,Ultrabook,8,Windows,1.45,818.3807999999999,0,0,165.6321180513006,Intel Core i7,0,256,Intel
1242,Acer,Notebook,4,Other,2.4,231.32044800000003,0,0,100.45466986113651,Intel Core i3,500,0,Intel
1243,Dell,2 in 1 Convertible,16,Windows,2.77,1150.20864,1,0,127.33567457123111,Intel Core i7,0,512,Nvidia
1244,HP,Notebook,4,Windows,1.54,703.2896063999999,0,0,157.3505121487356,Intel Core i5,0,256,Intel
1245,Asus,Gaming,16,Windows,2.5,1022.976,0,1,141.21199808219862,Intel Core i7,1000,256,Nvidia
1246,Dell,Notebook,4,Windows,1.6,559.44,0,0,111.93520355955211,Intel Core i5,500,0,Intel
1247,Asus,Gaming,16,Windows,2.34,1486.512,0,1,141.21199808219862,Intel Core i7,1000,256,Nvidia
1248,Lenovo,Notebook,8,Other,2.3,366.35328,0,1,141.21199808219862,Intel Core i5,0,256,Intel
1249,Dell,2 in 1 Convertible,8,Windows,1.24,1159.15968,1,0,276.053530085501,Intel Core i5,0,256,Intel
1250,Dell,Notebook,4,Other,2.2,207.15264,0,0,100.45466986113651,Other Intel Processor,500,0,Intel
1251,HP,Notebook,4,Windows,1.86,255.10464,0,0,100.45466986113651,AMD Processor,500,0,AMD
1252,Lenovo,Notebook,6,Windows,2.4,363.79584,0,0,141.21199808219862,Intel Core i3,0,128,Nvidia
1253,Lenovo,Notebook,8,Windows,1.9,685.3939200000001,0,1,157.3505121487356,Intel Core i5,0,256,Intel
1254,Dell,Notebook,4,Windows,2.2,283.8694464,0,0,100.45466986113651,Other Intel Processor,500,0,Intel
1255,Asus,Notebook,4,Windows,2.0,216.74304,0,0,100.45466986113651,Other Intel Processor,1000,0,Intel
1256,Asus,Gaming,16,Windows,4.0,1214.784,0,1,127.33567457123111,Intel Core i7,1000,128,Nvidia
1257,Dell,Notebook,4,Windows,2.29,313.2864,0,0,100.45466986113651,Intel Core i3,500,0,Intel
1258,Lenovo,Notebook,8,Windows,2.32,572.2272,0,0,141.21199808219862,Intel Core i7,0,0,AMD
1259,MSI,Gaming,8,Windows,2.4,785.77344,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia
1260,Lenovo,2 in 1 Convertible,4,Windows,1.8,532.5932736,1,0,157.3505121487356,Intel Core i5,0,128,Intel
1261,Asus,Ultrabook,8,Windows,1.2,466.09344,0,1,165.6321180513006,Other Intel Processor,0,512,Intel
1262,Dell,Notebook,6,Windows,2.3,293.46624,0,0,100.45466986113651,Intel Core i3,1000,0,Intel
1263,Acer,Notebook,4,Other,2.4,184.77504,0,0,100.45466986113651,Other Intel Processor,500,0,Intel
1264,Dell,Notebook,2,Windows,2.2,242.31744,0,0,100.45466986113651,Other Intel Processor,500,0,Intel
1265,Lenovo,Notebook,8,Windows,2.6,574.7846400000001,0,1,141.21199808219862,Intel Core i7,1000,0,Nvidia
1266,HP,Notebook,6,Windows,2.04,351.6416064,0,0,141.21199808219862,AMD Processor,0,0,AMD
1267,Dell,Notebook,8,Other,2.3,515.3177664,0,0,100.45466986113651,Intel Core i7,1000,0,AMD
1268,HP,Netbook,2,Windows,1.17,133.62624,0,0,135.0942111925629,Other Intel Processor,0,0,Intel
1269,Asus,Notebook,4,Windows,2.2,460.5437952,0,0,100.45466986113651,Intel Core i7,500,0,Nvidia
1270,Lenovo,2 in 1 Convertible,4,Windows,1.8,407.91168,1,1,157.3505121487356,Intel Core i7,0,128,Intel
1271,Lenovo,2 in 1 Convertible,16,Windows,1.3,958.40064,1,1,276.053530085501,Intel Core i7,0,512,Intel
1272,Lenovo,Notebook,2,Windows,1.5,146.41344,0,0,111.93520355955211,Other Intel Processor,0,0,Intel
1273,HP,Notebook,6,Windows,2.19,488.47104,0,0,100.45466986113651,Intel Core i7,1000,0,AMD
1274,Asus,Notebook,4,Windows,2.2,235.92384,0,0,100.45466986113651,Other Intel Processor,500,0,Intel
1275,Asus,Ultrabook,8,Windows,1.2,466.09344,0,1,165.6321180513006,Other Intel Processor,0,512,Intel
1276,Dell,Notebook,6,Windows,2.3,293.46624,0,0,100.45466986113651,Intel Core i3,1000,0,Intel
1277,Acer,Notebook,4,Other,2.4,184.77504,0,0,100.45466986113651,Other Intel Processor,500,0,Intel
1278,Dell,Notebook,2,Windows,2.2,242.31744,0,0,100.45466986113651,Other Intel Processor,500,0,Intel
1279,Lenovo,Notebook,8,Windows,2.6,574.7846400000001,0,1,141.21199808219862,Intel Core i7,1000,0,Nvidia
1280,HP,Notebook,6,Windows,2.04,351.6416064,0,0,141.21199808219862,AMD Processor,0,0,AMD
1281,Dell,Notebook,8,Other,2.3,515.3177664,0,0,100.45466986113651,Intel Core i7,1000,0,AMD
1282,HP,Netbook,2,Windows,1.17,133.62624,0,0,135.0942111925629,Other Intel Processor,0,0,Intel
1283,Asus,Notebook,4,Windows,2.2,460.5437952,0,0,100.45466986113651,Intel Core i7,500,0,Nvidia
1284,Lenovo,2 in 1 Convertible,4,Windows,1.8,407.91168,1,1,157.3505121487356,Intel Core i7,0,128,Intel
1285,Lenovo,2 in 1 Convertible,16,Windows,1.3,958.40064,1,1,276.053530085501,Intel Core i7,0,512,Intel
1286,Lenovo,Notebook,2,Windows,1.5,146.41344,0,0,111.93520355955211,Other Intel Processor,0,0,Intel
1287,HP,Notebook,6,Windows,2.19,488.47104,0,0,100.45466986113651,Intel Core i7,1000,0,AMD
1288,Asus,Notebook,4,Windows,2.2,235.92384,0,0,100.45466986113651,Other Intel Processor,500,0,Intel
1289,Asus,Ultrabook,8,Windows,1.2,466.09344,0,1,165.6321180513006,Other Intel Processor,0,512,Intel
1290,Dell,Notebook,6,Windows,2.3,293.46624,0,0,100.45466986113651,Intel Core i3,1000,0,Intel
1291,Acer,Notebook,4,Other,2.4,184.77504,0,0,100.45466986113651,Other Intel Processor,500,0,Intel
1292,Dell,Notebook,2,Windows,2.2,242.31744,0,0,100.45466986113651,Other Intel Processor,500,0,Intel
1293,Lenovo,Notebook,8,Windows,2.6,574.7846400000001,0,1,141.21199808219862,Intel Core i7,1000,0,Nvidia
1294,HP,Notebook,6,Windows,2.04,351.6416064,0,0,141.21199808219862,AMD Processor,0,0,AMD
1295,Dell,Notebook,8,Other,2.3,515.3177664,0,0,100.45466986113651,Intel Core i7,1000,0,AMD
1296,HP,Netbook,2,Windows,1.17,133.62624,0,0,135.0942111925629,Other Intel Processor,0,0,Intel
1297,Asus,Notebook,4,Windows,2.2,460.5437952,0,0,100.45466986113651,Intel Core i7,500,0,Nvidia
1298,Lenovo,2 in 1 Convertible,4,Windows,1.8,407.91168,1,1,157.3505121487356,Intel Core i7,0,128,Intel
1299,Lenovo,2 in 1 Convertible,16,Windows,1.3,958.40064,1,1,276.053530085501,Intel Core i7,0,512,Intel
1300,Lenovo,Notebook,2,Windows,1.5,146.41344,0,0,111.93520355955211,Other Intel Processor,0,0,Intel
1301,HP,Notebook,6,Windows,2.19,488.47104,0,0,100.45466986113651,Intel Core i7,1000,0,AMD
1302,Asus,Notebook,4,Windows,2.2,235.92384,0,0,100.45466986113651,Other Intel Processor,500,0,Intel
